ID,Ball,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
30598,"{31104, 30598, 28553, 32782, 31503, 31766, 30874, 30875, 30622, 28581, 31784, 32446, 32451, 32967, 31308, 31310, 31311, 31312, 31313, 31570, 31317, 31318, 31576, 31321, 31322, 31323, 31578, 30696, 31472, 31351, 31097, 28411, 30332}",,,,,,,,,,
12421,"{11665, 11732}",,,,,,,,,,
24164,"{24164, 24165, 24166, 24359, 24680, 25042, 25046, 25048, 25049}",,,,,,,,,,
8358,"{6457, 8373, 8358, 6623}",,,,,,,,,,
2275,"{2466, 2275, 2277, 2281, 2586}",,,,,,,,,,
20220,"{20292, 22086, 21035, 20237, 20207, 22449, 21938, 22099, 21044, 20277, 20278, 20279, 22451, 20220}",,,,,,,,,,
13772,"{13772, 13773, 13779, 12503, 14428, 13183}",,,,,,,,,,
13490,"{14113, 14532, 12903, 14089, 13580, 13581, 14543, 13490, 14294, 12887}",,,,,,,,,,
26440,"{25256, 25300, 25365, 25304}",,,,,,,,,,
18588,"{22656, 22657, 22658, 22659, 19210, 19394, 22212, 20938, 19404, 22222, 19281, 22106, 19291, 22111, 22112, 22113, 19557, 20856, 19709, 22655}",,,,,,,,,,
6288,{3745},,,,,,,,,,
11681,{12096},,,,,,,,,,
12795,"{11512, 11513}",,,,,,,,,,
30547,"{30369, 29890, 32387, 28133, 30397, 30538, 28141, 32669, 30384, 30526, 30547, 28310, 32668, 30173, 30142, 30527}",,,,,,,,,,
16303,"{16704, 16705, 16706, 16263, 16170, 16842, 16268, 16303, 16306, 16276, 16278, 15607}",,,,,,,,,,
2303,"{1872, 1930, 1936, 1919}",,,,,,,,,,
8618,{8618},,,,,,,,,,
9594,"{9024, 9594, 7252, 6424, 9402}",,,,,,,,,,
17945,"{17474, 17698, 18053, 17926, 17383, 17385, 17944, 17455, 17628, 17941, 17942, 17943, 17368, 17945, 17467, 17468, 17470}",,,,,,,,,,
32338,"{32641, 32642, 32867, 32057, 28392, 28391, 31724, 32974, 32338, 30265}",,,,,,,,,,
25842,"{26113, 25579, 26398, 26430, 25842, 26227, 26005, 26229, 25593, 26235, 25566, 26399}",,,,,,,,,,
21025,"{21760, 21025, 19204, 20997, 20998, 21062, 19304, 19179, 20139, 20780, 21008, 20213, 21055}",,,,,,,,,,
12291,"{13256, 12291, 12759}",,,,,,,,,,
14371,"{14198, 14371, 12438, 12735}",,,,,,,,,,
7500,{3498},,,,,,,,,,
8497,"{3181, 3006}",,,,,,,,,,
997,"{1056, 1185, 994, 1186, 997, 998, 812, 1005, 925, 1420, 498, 1053, 1049, 1051, 1052, 477, 1055}",,,,,,,,,,
24800,"{24836, 24839, 24843, 24844, 24845, 24846, 24827}",,,,,,,,,,
29861,"{32527, 28690, 28694, 32791, 31129, 32026, 32027, 32028, 32029, 29983, 32031, 32032, 32033, 29861, 29863, 29876, 29877, 30133, 28105, 28106, 30027, 30794, 30796, 31057, 30806, 30809, 32474, 30071, 28408}",,,,,,,,,,
11333,"{9921, 9922, 10029, 9941}",,,,,,,,,,
22759,"{19521, 22759, 22760, 22762, 19375, 22588, 19423}",,,,,,,,,,
20983,"{20961, 20965, 22341, 20296, 21004, 20182, 20983, 21051, 20283}",,,,,,,,,,
5580,"{3554, 3620, 3239, 3497, 3151, 3188}",,,,,,,,,,
23019,"{23146, 23019, 23117, 23069}",,,,,,,,,,
14730,"{14618, 14730, 14677, 14711}",,,,,,,,,,
25445,"{26135, 25808, 26132, 25527, 25816, 25564, 26140}",,,,,,,,,,
954,"{29922, 902, 614, 1126, 1419, 1295, 944, 1360, 1362, 953, 954}",,,,,,,,,,
24414,"{24449, 24162, 24650, 24427, 24682, 24173, 24494, 24683, 24496, 24814, 23955, 24180, 24499, 24502, 24662, 24157, 24414}",,,,,,,,,,
18601,"{19206, 22281, 22553, 22556, 22557, 22177, 22437, 22342, 22225, 22354, 21084, 19435, 22379, 19309, 22382, 22384, 22386, 22387, 22388, 22271}",,,,,,,,,,
31609,{26861},,,,,,,,,,
15881,"{15881, 16138, 16619, 16620, 16335, 15923, 16117, 15894, 16119, 16120, 16733, 15869}",,,,,,,,,,
6085,"{5336, 5745, 5643, 5582}",,,,,,,,,,
25774,"{25793, 25538, 26061, 26062, 25774, 26063, 26064, 26425, 26100, 26102, 26103, 26296, 26105, 26454, 26334}",,,,,,,,,,
32655,"{29472, 31522, 28579, 28292, 28676, 31523, 28839, 31524, 31525, 32655, 32496, 32656, 29874, 28083, 32499, 31163, 30811, 31165}",,,,,,,,,,
30164,"{28896, 32544, 32546, 29286, 30694, 28648, 30125, 30226, 30323, 30164, 28470, 28887, 28504, 32920}",,,,,,,,,,
12998,"{12928, 12998, 12936, 13425, 14004, 12954, 12988, 14013}",,,,,,,,,,
16853,"{16385, 16486, 16358, 16487, 15625, 16365, 16654, 16755, 16565, 16853, 16699}",,,,,,,,,,
26528,"{30180, 31461, 30310, 30215, 31463, 31464, 30219, 29838, 29839, 30223, 31343, 32861, 30199, 30937, 30939, 29852, 32381, 32862}",,,,,,,,,,
15387,"{14952, 14901, 15013}",,,,,,,,,,
13439,{9720},,,,,,,,,,
1106,"{480, 1248, 613, 325, 326, 1349, 1106, 1371, 1372, 699, 700, 1085, 702}",,,,,,,,,,
26138,"{26142, 26152, 25516, 26138, 25850, 25598}",,,,,,,,,,
18029,"{17408, 17897, 17674, 18026, 18027, 18029, 17822, 17823}",,,,,,,,,,
792,"{1165, 1166, 783, 1171, 790, 1175, 792, 799, 801, 1330, 1093, 725, 726, 1250, 1387, 1388, 1396, 1141, 1397}",,,,,,,,,,
1152,"{1152, 1477, 1321, 778, 1149}",,,,,,,,,,
24823,"{23657, 23749, 23678, 23647}",,,,,,,,,,
11257,{11257},,,,,,,,,,
6156,"{8608, 8609, 7846, 6150, 6571, 6156, 8622, 9173, 8630, 6075}",,,,,,,,,,
32621,"{32825, 32826, 32620, 32621}",,,,,,,,,,
32342,"{29930, 31053, 29933, 32526, 32749, 31284, 32341, 32342, 32343, 32600}",,,,,,,,,,
2183,"{2464, 2182, 2183, 2033, 2459, 2165, 2457, 2267}",,,,,,,,,,
26431,{25642},,,,,,,,,,
962,{962},,,,,,,,,,
25095,"{24387, 23941, 24775, 24264, 25032, 24426, 25033, 24780, 25095, 24787, 24446}",,,,,,,,,,
1244,"{1445, 1452, 1006, 1007, 1492, 1308, 1112, 1243, 1244}",,,,,,,,,,
6105,"{5361, 5246, 4991}",,,,,,,,,,
11583,"{11490, 11583}",,,,,,,,,,
26475,"{32779, 31149, 28240, 30961, 32786, 29816, 27995, 27997}",,,,,,,,,,
32878,"{30213, 30218, 30230, 30492, 31648, 32545, 28708, 28454, 28455, 29868, 30387, 31050, 31051, 31067, 32988, 32607, 32608, 28129, 32609, 32364, 32877, 32366, 32878, 30194, 28660, 28157}",,,,,,,,,,
11793,{11793},,,,,,,,,,
20191,"{21507, 19592, 22937, 21541, 20144, 19377, 22065, 22071, 20286, 20287, 20176, 20308, 20827, 20188, 20191, 22624, 22629, 19436, 20206, 19573, 21503}",,,,,,,,,,
19003,"{20560, 21553, 21549, 21702}",,,,,,,,,,
12870,{10474},,,,,,,,,,
12724,"{12746, 12724}",,,,,,,,,,
14495,"{12963, 12964, 12965, 13126, 13635, 14039, 12621, 12974, 13135, 14030, 14031, 14224, 13623, 14040, 13852, 13117, 14495}",,,,,,,,,,
11244,"{11965, 12119}",,,,,,,,,,
1080,"{352, 1247, 1369, 1263, 1266, 1076, 1080, 1113, 351}",,,,,,,,,,
12398,{12398},,,,,,,,,,
14505,"{14505, 1483, 588, 1485, 847, 849, 850, 1436, 1245, 1437}",,,,,,,,,,
16247,"{16179, 16181}",,,,,,,,,,
12216,"{10105, 9818, 10070}",,,,,,,,,,
21525,"{19236, 19237, 22475, 22797, 22480, 21489, 19091, 21525, 22075, 19549}",,,,,,,,,,
3925,"{4672, 4545, 3925, 4038}",,,,,,,,,,
7446,{7446},,,,,,,,,,
16852,"{15841, 15835, 15830}",,,,,,,,,,
11450,"{11536, 11450}",,,,,,,,,,
4547,"{4107, 3916, 4547, 4339}",,,,,,,,,,
16763,"{15528, 16008, 15884, 16851, 16855, 16762, 16763}",,,,,,,,,,
16311,"{16869, 16261, 16311, 16250, 26429}",,,,,,,,,,
19115,"{21249, 22017, 22018, 22019, 22020, 22283, 19213, 19598, 19477, 19355, 22427, 20765, 19366, 19112, 19115, 19634, 21172, 20795, 19135, 20800, 21194, 21228, 22000, 22004, 21239, 19196, 21246}",,,,,,,,,,
5048,"{5048, 5185, 5288}",,,,,,,,,,
24349,"{23392, 23432, 23351, 23387, 23519}",,,,,,,,,,
13095,"{13251, 13252, 13221, 12582, 13095, 13254, 12649, 13335, 12280, 12540, 12829, 14462}",,,,,,,,,,
1109,{1109},,,,,,,,,,
14573,"{15681, 16451, 13764, 16292, 16452, 14152, 15659, 14573, 13486, 16369, 13780, 14581, 15574, 13497, 12858, 12828}",,,,,,,,,,
20547,"{18210, 18674, 18157, 18794}",,,,,,,,,,
14402,"{14401, 14402, 13636, 14181, 14180, 12984}",,,,,,,,,,
19292,"{18153, 18427, 18252}",,,,,,,,,,
9039,"{6394, 7220, 9039}",,,,,,,,,,
21082,"{20612, 20875, 19694, 19728, 21074, 21556, 21082, 20476, 21597}",,,,,,,,,,
26953,"{32657, 28474, 28715, 28714}",,,,,,,,,,
12906,"{9895, 10089, 9802, 10223, 10162}",,,,,,,,,,
10444,"{10728, 10444, 10327}",,,,,,,,,,
7773,"{5930, 7773, 7757, 6454}",,,,,,,,,,
2803,"{2628, 2629, 2034, 2803, 2389, 2809, 2844, 2623}",,,,,,,,,,
8283,"{5402, 5403, 5252}",,,,,,,,,,
8138,"{5306, 5604, 5428, 5429}",,,,,,,,,,
30392,"{32256, 30209, 28135, 30891, 32588, 32589, 32591, 31569, 30869, 30392, 28986, 31579, 30876, 28638, 30975}",,,,,,,,,,
13040,{12024},,,,,,,,,,
10415,"{11802, 11635, 11717}",,,,,,,,,,
14205,"{14210, 13227, 12699, 14205, 14206}",,,,,,,,,,
15,"{864, 1344, 1346, 483, 1347, 845, 846, 854, 858, 862}",,,,,,,,,,
24538,"{23464, 23298, 23299}",,,,,,,,,,
9464,"{4290, 4660, 4589}",,,,,,,,,,
12337,"{11552, 11548}",,,,,,,,,,
26137,"{25952, 25953, 26147, 26153, 25965, 26137, 25552, 25809, 26322, 26449, 25849, 25981}",,,,,,,,,,
15795,"{15795, 15859, 15803, 15836, 15837}",,,,,,,,,,
18406,"{18755, 18733, 18373, 18406}",,,,,,,,,,
1202,"{775, 840, 906, 1421, 1202, 759, 827, 1367}",,,,,,,,,,
27017,"{28705, 28835, 32689, 32691, 32955}",,,,,,,,,,
13307,"{10888, 10818, 10908}",,,,,,,,,,
32970,"{32992, 32068, 32970, 32045, 32046}",,,,,,,,,,
31954,"{29921, 30497, 28163, 29957, 28487, 30504, 32552, 32074, 30253, 31023, 31024, 31954, 28723, 31251, 32631, 30489, 29307, 32633}",,,,,,,,,,
32016,"{29344, 30466, 32361, 32362, 31435, 32012, 32013, 29038, 32014, 32015, 32016, 32017, 29235, 32363, 28438, 30903}",,,,,,,,,,
11358,"{10618, 10507, 10794, 10573}",,,,,,,,,,
20950,"{21154, 20931, 20933, 20422, 19854, 19569, 21137, 21139, 20950, 21622, 21630}",,,,,,,,,,
16634,"{16288, 16290, 16703, 16294, 16073, 16460, 16849, 16636, 15637, 16470, 16471, 16472, 16634, 16284, 16061, 16286, 16287}",,,,,,,,,,
9562,"{7033, 6437, 6374, 8166, 8964, 8965, 6763, 8814, 7344, 5881, 9562, 8221}",,,,,,,,,,
7030,"{3208, 3704, 3124}",,,,,,,,,,
29984,"{29984, 32195, 31556, 32198, 32199, 30252, 31698, 32119, 31704, 30009, 32123, 30045}",,,,,,,,,,
9392,"{9392, 9388}",,,,,,,,,,
32601,"{32792, 32601, 31198, 31879}",,,,,,,,,,
5784,"{3840, 2916, 3277}",,,,,,,,,,
32756,"{32897, 29858, 28802, 31876, 32806, 31911, 31178, 31566, 31087, 31183, 31154, 32756, 32892, 32957, 31870}",,,,,,,,,,
31747,"{31747, 32619, 31739, 32670, 32671}",,,,,,,,,,
18325,"{18325, 18559}",,,,,,,,,,
14630,"{14724, 14630, 14823, 14632, 14729, 14731, 14732, 14701, 14773}",,,,,,,,,,
28673,"{28673, 28674, 31649, 32357, 29926, 31657, 32238, 29972, 32925, 28382}",,,,,,,,,,
13731,"{10218, 10226, 9765}",,,,,,,,,,
24378,"{23071, 23219, 23194, 23099, 23199}",,,,,,,,,,
24123,"{23441, 23477}",,,,,,,,,,
17975,"{17798, 17670, 17672, 17958, 17960, 17679, 17972, 17973, 17974, 17975, 17976, 17791}",,,,,,,,,,
16327,"{15112, 15193, 15163, 15109}",,,,,,,,,,
16368,"{16368, 14529}",,,,,,,,,,
10118,"{12752, 13435, 13876, 13879}",,,,,,,,,,
29774,"{31906, 31907, 31166, 29061, 30375, 30556, 32392, 32393, 32427, 28877, 29774, 28848, 32690, 32629, 32630, 30524, 28670, 31839}",,,,,,,,,,
10900,{10900},,,,,,,,,,
17759,"{17763, 17289, 17900, 17230, 17903, 17904, 17935, 17936, 17937, 17938, 17939, 17940, 17311, 17759}",,,,,,,,,,
30224,"{31811, 30214, 30246, 30216, 28745, 31466, 31467, 28684, 32873, 30224, 30193, 31697, 32817, 32818, 29013, 31926, 32890}",,,,,,,,,,
8377,"{8364, 7188, 8377, 9243, 6653, 8351}",,,,,,,,,,
22416,"{22500, 20134, 19238, 21032, 21033, 19278, 20270, 21039, 22416, 22417, 22418, 22419, 22420, 20253, 19294, 22495}",,,,,,,,,,
12766,{11441},,,,,,,,,,
27749,"{27954, 27748, 27749}",,,,,,,,,,
4909,"{6310, 5928, 8809, 7531, 8811, 8818, 6964, 5973, 8342, 7199}",,,,,,,,,,
17684,"{865, 17671, 875, 1039, 17684}",,,,,,,,,,
6219,"{7492, 9157, 9700, 6219, 6220, 6221, 8684, 8559, 6928, 7824, 6612, 6968, 9049, 9628, 9469, 9470}",,,,,,,,,,
2801,"{2606, 2286, 2801, 2802, 2396}",,,,,,,,,,
3162,"{7395, 7205, 6216, 7151, 8080, 6609, 8825}",,,,,,,,,,
1268,"{1272, 1410, 676, 677, 1444, 1422, 975, 1010, 1011, 1268, 1013, 598, 1269, 1016, 1270, 1343}",,,,,,,,,,
11373,"{13408, 13218, 13411, 13862, 13863, 14183, 13385, 13867, 13420, 12685, 13392, 13397, 13877, 13431, 13177}",,,,,,,,,,
4785,"{4760, 4785, 4759}",,,,,,,,,,
10151,"{10050, 10005, 9982, 10151}",,,,,,,,,,
11280,"{11280, 11554}",,,,,,,,,,
3469,"{8363, 7787, 7276, 7277}",,,,,,,,,,
27646,"{28059, 28572, 28335, 28855, 32056, 28857, 28856, 28858, 28868, 28870, 30539, 30544, 30548, 28505, 29151, 28895, 29029, 29039, 29044}",,,,,,,,,,
27966,"{28097, 28707, 30947, 30948, 31429, 31430, 30953, 28685, 30959, 32753, 28274, 28402, 30962, 30963, 32116, 32118, 29112, 29183}",,,,,,,,,,
26916,"{30913, 32034, 32035, 28612, 31044, 32038, 31367, 31368, 31167, 29326, 28783, 32558, 31157, 29022, 29279}",,,,,,,,,,
23176,"{23509, 23498, 23493}",,,,,,,,,,
26881,"{29347, 31045, 30096, 32757, 32758, 29339, 30653}",,,,,,,,,,
9834,"{9834, 9966, 10129, 10103, 9819}",,,,,,,,,,
9,"{482, 1157, 942, 914, 918, 1303, 1176, 923}",,,,,,,,,,
5700,"{5056, 5250, 5700, 5261}",,,,,,,,,,
27655,"{28162, 30091, 29836, 30996, 30877, 31520, 31521, 28578, 28969, 28972, 29887, 28486, 29132, 28493, 30800, 30931, 32991, 29415, 28265, 32624}",,,,,,,,,,
11345,"{9859, 10025, 9742, 9820, 10046}",,,,,,,,,,
22965,"{25090, 24331, 24523, 24269, 24526, 24558, 24214}",,,,,,,,,,
30828,"{28480, 29121, 30469, 32677, 32678, 31979, 31980, 28429, 29304, 32188, 32765}",,,,,,,,,,
10200,"{10434, 10362, 10684, 10780}",,,,,,,,,,
4056,"{7520, 5923, 7939, 9349, 9540, 7432, 9514, 7339, 8633, 7984, 8690, 6420, 5847, 5848, 5849, 5850, 6747}",,,,,,,,,,
5262,{5262},,,,,,,,,,
27771,"{27587, 27313, 27314, 27191, 27258}",,,,,,,,,,
2979,"{2979, 2980}",,,,,,,,,,
27310,"{29253, 31237, 29320, 28557, 28237, 29332, 28182, 28413}",,,,,,,,,,
15748,"{15140, 15175, 15177, 15115, 15219}",,,,,,,,,,
26527,"{26660, 26725, 26536, 26507, 26799, 26527}",,,,,,,,,,
18434,"{20896, 20865, 19719, 22631, 21360, 21105, 21649, 20630, 20345}",,,,,,,,,,
18330,"{19978, 19983, 21655, 21145, 19741, 21153, 20514, 19747, 19748, 20389, 19886, 19912, 21972, 21591, 20954, 21725, 21088, 20452, 21092, 20715, 20589, 21110, 21370}",,,,,,,,,,
30822,"{29056, 29057, 28867, 28394, 28395, 28108, 29677, 28462, 29709, 29778, 28852, 28501, 28568, 28605, 27998, 29407}",,,,,,,,,,
26086,"{25230, 25295, 25237, 25271, 25337}",,,,,,,,,,
3310,"{7080, 8970, 6027, 5932, 8179, 8952, 8122, 8828}",,,,,,,,,,
26789,"{26792, 26557, 26789}",,,,,,,,,,
17057,"{16962, 17037, 17039, 16924, 16926}",,,,,,,,,,
26595,"{27490, 27075, 27399, 27245, 27216, 27414, 27614}",,,,,,,,,,
4555,"{4841, 4778, 4555, 4687}",,,,,,,,,,
4200,"{3585, 3586, 3681, 3683, 3142, 3157, 3158}",,,,,,,,,,
4729,"{8865, 8773, 9126, 9415, 9133, 5934, 8623, 6163, 6164, 7644, 8285}",,,,,,,,,,
23887,"{23427, 23272, 23471, 23284, 23359}",,,,,,,,,,
3520,"{6144, 7104, 7717, 7271, 7698, 7125, 8922}",,,,,,,,,,
18878,"{20386, 21570, 19429, 21735, 21544, 20718, 20593, 20050, 19891, 20852, 20949, 21393, 20951, 21745, 22617, 19739, 21407}",,,,,,,,,,
9931,"{10056, 9931, 9974}",,,,,,,,,,
27753,"{28431, 28943, 28724, 27989, 28317, 28318, 28671}",,,,,,,,,,
27102,"{28290, 31363, 31364, 31493, 28423, 31497, 32524, 32145, 29726, 32419, 32422, 31279, 30386, 30399, 30401, 30402, 32580, 32582, 31559, 32583, 31561, 32985, 32489, 28014, 32245, 32885}",,,,,,,,,,
29675,"{30977, 30723, 31621, 32133, 31623, 32136, 32137, 31114, 31116, 28709, 30120, 31273, 30506, 28460, 30508, 30512, 30141, 29006, 32469, 32471, 30177, 30178, 30691, 31587, 30693, 28786, 30714, 30715, 30718}",,,,,,,,,,
3573,"{3573, 3572, 3493}",,,,,,,,,,
18654,"{21986, 20741, 20142, 21519, 19408, 22066, 19476, 22068, 22069, 22070, 19128, 21978, 21499, 21500, 21502}",,,,,,,,,,
4872,"{4872, 4674, 4646, 4871}",,,,,,,,,,
3282,{5239},,,,,,,,,,
11193,"{10665, 10443, 10541, 10614}",,,,,,,,,,
5337,"{5337, 5365}",,,,,,,,,,
4194,"{5317, 5190, 5488, 5107, 5436}",,,,,,,,,,
37,"{866, 17676, 17421, 1045}",,,,,,,,,,
27974,"{27732, 27924, 27974, 27647}",,,,,,,,,,
11480,"{11480, 11326}",,,,,,,,,,
18444,"{18536, 18473, 18537, 18538, 18444, 18163, 18618, 18747, 18269}",,,,,,,,,,
18902,"{20003, 20675, 21957, 20491, 19947, 20396, 21355, 19794, 20895}",,,,,,,,,,
26545,"{31009, 31011, 32152, 32070, 32360, 31404, 31985, 30456, 30233, 32154, 31131, 31134, 29023}",,,,,,,,,,
19037,"{21056, 20993, 20994, 21047, 20168, 21048, 20971, 22538, 20974, 19279, 20978, 22805, 22806, 20151, 21016, 21178, 22807, 19134}",,,,,,,,,,
26606,"{32768, 31908, 30182, 30439, 30440, 31814, 30188, 28366, 30420, 30197, 30421, 32895, 32767}",,,,,,,,,,
23082,"{23720, 23698, 23653, 23751}",,,,,,,,,,
4036,"{7227, 6412, 8981}",,,,,,,,,,
26521,"{31296, 32997, 31560, 32844, 32304, 32592, 28018, 32594, 28628, 32020, 32021, 32022, 32596, 32597, 32983, 28959}",,,,,,,,,,
3496,"{3897, 4867, 4364, 4734}",,,,,,,,,,
3345,"{4864, 3971, 4037, 4358, 3984, 4536, 4863}",,,,,,,,,,
3983,"{8913, 8916, 6518, 6392, 8604}",,,,,,,,,,
53,"{1154, 1320, 1471, 1424, 1426, 852, 1461, 1403, 1151}",,,,,,,,,,
18952,"{19459, 19332, 19460, 19589, 19216, 22163, 19220, 19221, 21789, 20770, 21798, 19241, 21805, 21808, 19505, 20786, 21811, 21812, 19511, 19255, 20792, 21816, 20797, 20798, 19264, 19520, 19143, 20813, 19543, 19296, 19305, 19182, 19312, 22128, 22780}",,,,,,,,,,
10430,"{10470, 10469, 10430}",,,,,,,,,,
11098,"{11300, 11308}",,,,,,,,,,
11200,"{10457, 10730, 10652, 10351}",,,,,,,,,,
18113,"{18112, 18113, 18243, 18708, 18136}",,,,,,,,,,
27370,"{31488, 29700, 28165, 29959, 29960, 31496, 31626, 32135, 31628, 31126, 29719, 30493, 31264, 30503, 31271, 30514, 30520, 32829, 32830, 32587, 29005, 31188, 32981, 32216, 28641, 31585, 30710, 30974}",,,,,,,,,,
27487,"{27944, 27779}",,,,,,,,,,
5610,"{6240, 8803, 6954, 6381, 7407, 7185, 8978, 8211, 8149, 6648, 7737, 9307}",,,,,,,,,,
1650,"{1607, 1578, 1610, 1611, 1612, 1558, 1529, 1501}",,,,,,,,,,
4803,"{3544, 3082, 3211, 3452}",,,,,,,,,,
15365,"{16834, 15620, 12935, 16571, 16752, 16465, 16466, 16467, 16723, 16753, 16754, 16858, 15611, 16572, 16574, 14014}",,,,,,,,,,
1928,"{2561, 2563, 2564, 2440, 2061, 2861, 2222, 2111, 2113, 2117, 2124, 2125, 2637, 2638, 2128, 2639, 2640, 2131, 2641, 2642, 2643}",,,,,,,,,,
11506,{13530},,,,,,,,,,
26866,"{26624, 26531, 26730, 26866, 26867, 26868, 26995, 26615, 26842, 26843, 26684}",,,,,,,,,,
5006,"{5209, 5548, 5006}",,,,,,,,,,
3332,"{5289, 5443}",,,,,,,,,,
3296,"{4226, 4006, 4009, 4664, 3965}",,,,,,,,,,
11057,"{11113, 11114, 10891, 11057, 10898}",,,,,,,,,,
14870,"{14710, 14797, 14694, 14631}",,,,,,,,,,
19080,"{21248, 22148, 20745, 21001, 19467, 19340, 19601, 21777, 21778, 19348, 21906, 22166, 22520, 21915, 20772, 19122, 19381, 21179, 21190, 20822, 20962, 21231, 21233, 22259, 19188, 21236, 22005, 22516, 22264, 22010, 19711}",,,,,,,,,,
1673,"{2307, 2405, 2309, 2406, 2090, 2410, 2413, 2416, 2108}",,,,,,,,,,
10066,"{10500, 10599}",,,,,,,,,,
4912,"{6306, 6722, 5764, 8003, 8329, 6987, 6671, 5843, 6100, 8533, 8727, 9436}",,,,,,,,,,
26654,"{31681, 32482, 32222, 32201, 32713, 30287, 29458, 29397, 31510, 32634, 32953, 29114, 31675, 28350, 28991}",,,,,,,,,,
18728,"{20704, 19617, 19873, 21664, 20068, 19877, 20716, 21424, 21458, 20726, 22040, 22041, 20443}",,,,,,,,,,
23024,"{24322, 24339, 24474, 24365, 24366, 24498, 24902, 25158, 24910, 24274, 24671, 24416, 24679, 24807, 24300, 24813, 24819, 25077, 24191}",,,,,,,,,,
1695,"{1589, 1532, 1540, 1590}",,,,,,,,,,
11401,"{9808, 9981, 10230}",,,,,,,,,,
11403,"{11593, 11298, 11403}",,,,,,,,,,
1870,"{1987, 2022, 2407, 1706, 1834, 2412, 1970, 2842, 2715, 2079, 1950, 2015}",,,,,,,,,,
5607,"{5605, 5607}",,,,,,,,,,
23229,"{24551, 24521, 24044, 24525, 25040, 24410, 24796}",,,,,,,,,,
9983,"{10134, 10044, 9846, 9983}",,,,,,,,,,
4100,{5348},,,,,,,,,,
25403,"{25378, 25380, 25450, 25451, 25403}",,,,,,,,,,
29629,"{29645, 29629}",,,,,,,,,,
1917,"{2176, 1794, 2054, 1995, 2092, 1840, 1841, 2226, 1747, 2450, 1978}",,,,,,,,,,
10788,"{10786, 10787, 10788, 10789}",,,,,,,,,,
14979,"{14979, 15018, 14935, 15064, 15005}",,,,,,,,,,
5272,"{4665, 4381, 3957, 4383}",,,,,,,,,,
18639,"{18120, 18639}",,,,,,,,,,
27335,"{28040, 29738, 28211, 29461, 30294, 29405}",,,,,,,,,,
27270,"{26576, 26732, 26692}",,,,,,,,,,
4683,"{4738, 4683, 4395, 4733, 4190}",,,,,,,,,,
26815,"{27394, 27372, 27468, 27281, 27601, 27098, 27294}",,,,,,,,,,
10620,"{10736, 10331, 10620}",,,,,,,,,,
26759,"{30176, 28353, 28131, 28389, 28327, 31399, 28617, 30921, 30923, 31401, 30738, 28149, 31002, 32508, 31773, 28990}",,,,,,,,,,
18381,"{18798, 18381, 18550, 18527}",,,,,,,,,,
26622,"{32160, 31746, 32290, 31303, 31304, 31692, 31085, 31741}",,,,,,,,,,
26625,"{28294, 28295, 28296, 29068, 32551, 29352, 31147, 30894, 30654, 30655, 30917, 29278, 31968, 31969, 28388, 29284, 30055, 30063, 31475, 31479, 31480, 31487}",,,,,,,,,,
3615,"{7906, 7748, 8932, 6438, 8933, 8934, 8935, 8936, 7212, 8943, 9168, 8946, 6357, 9177, 5883, 8508}",,,,,,,,,,
27951,"{29216, 28035, 28200, 28329, 28424, 28459, 30089, 32403, 31449, 28789, 28953, 29084, 32766}",,,,,,,,,,
18264,"{19594, 22032, 19988, 22676, 21656, 20379, 20637, 21662, 22813, 19875, 22824, 20654, 20532, 20668, 19519, 20684, 21452, 21468, 21477, 22638, 21881}",,,,,,,,,,
25455,"{25572, 25958, 25575, 26378, 26124, 26446, 26418, 25811, 26011, 26291, 25787, 25532}",,,,,,,,,,
25401,"{25266, 25316, 25277}",,,,,,,,,,
1920,"{1920, 1921, 1926}",,,,,,,,,,
17171,"{17344, 17702, 17963, 17965, 17358, 17399, 17375}",,,,,,,,,,
18501,"{18202, 18501}",,,,,,,,,,
4865,"{8199, 8973, 6181, 7719, 7726, 6203, 6592, 6599, 8140, 8143, 7388, 8185, 7136, 9442, 9324, 6893, 9462, 9463, 6905}",,,,,,,,,,
5178,{5178},,,,,,,,,,
3418,"{3430, 3047, 3305, 3318, 3418, 2907}",,,,,,,,,,
3511,"{4992, 5666, 5669, 5419, 5547, 5740, 5550, 5359}",,,,,,,,,,
27467,"{30208, 31121, 31123, 29990, 29991, 29993, 30259, 32573, 30029, 30032, 28882, 31315, 31699, 31700, 31702, 30049, 29027, 30563, 28264, 31860, 32120, 32124}",,,,,,,,,,
179,"{771, 739, 1031, 679, 1032, 1352, 1037, 1038, 1104, 818, 1108, 1276}",,,,,,,,,,
26918,"{28768, 31903, 29735, 29802, 29323, 32172, 28749, 28784, 28531, 31061, 29814, 31901, 28223}",,,,,,,,,,
4833,"{4641, 4834, 4833, 4695}",,,,,,,,,,
11197,{11197},,,,,,,,,,
4209,"{9262, 9258, 9261, 7686}",,,,,,,,,,
5046,"{3941, 4584, 4266, 4496, 4754, 4831}",,,,,,,,,,
4630,"{4993, 5096, 5677, 5552, 5116, 5534, 5631}",,,,,,,,,,
18282,"{21633, 20583, 20713, 21151, 19732, 20724, 20959}",,,,,,,,,,
5074,"{2900, 3245, 3390, 3103}",,,,,,,,,,
23129,"{22978, 23106, 22949, 23014, 23211, 23057, 22997, 23129}",,,,,,,,,,
